Income,Gender,Age,Age Range,Political Affiliation,Do you approve or disapprove of how Donald Trump is handling his job as president?,What is your highest level of education?,What is your race?,What is your marital status?,What would you say is the likelihood that your current job will be entirely performed by robots or computers within the next decade?,"Do you believe that climate change is real and caused by people, real but not caused by people, or not real at all?",How many Transformers movies have you seen?,Do you agree or disagree with the following statement: scientists are generally honest and are serving the public good.,Do you agree or disagree with the following statement: vaccines are safe and protect children from disease.,"How many books, if any, have you read in the past year?",Do you believe in ghosts?,What percentage of the federal budget would you estimate is spent on scientific research?,"Is federal funding of scientific research too high, too low, or about right?",True or false: the earth is always farther away from the sun in the winter than in the summer.,"If you had to choose: would you rather be smart and sad, or dumb and happy?",Do you think it is acceptable or unacceptable to urinate in the shower?,Belief in Flat Earth Theory
,Female,18,18-24,Republican,Somewhat Approve,Some college,White,In a relationship,Likely,Real but not Caused by People,4.0,Somewhat Disagree,Somewhat Agree,9.0,No,57.0,Too High,FALSE,Dumb and happy,Unacceptable,No
,Female,77,65+,Independent,DK/REF,College degree,White,Widowed,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,250.0,Yes,2.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Male,60,55-64,Democrat,Strongly disapprove,College degree,Latino,Single,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,6.0,No,,Too Low,FALSE,DK/REF,DK/REF,No
,Male,58,55-64,Republican,Strongly Approve,Some college,White,Divorced,DK/REF,DK/REF,2.0,Somewhat Agree,DK/REF,30.0,No,,About Right,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,41,35-44,Independent,Strongly disapprove,Some college,Asian,Divorced,Likely,Real but not Caused by People,3.0,Strongly Agree,Strongly Agree,0.0,Yes,,About Right,TRUE,Dumb and happy,Acceptable,No
,Male,71,65+,Independent,Strongly disapprove,Graduate degree,Latino,Married,Unlikely,Not Real At All,3.0,Strongly Disagree,Strongly Disagree,0.0,Yes,0.0,About Right,TRUE,DK/REF,Unacceptable,No
,Female,61,55-64,Democrat,Strongly disapprove,Some college,Black,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,0.0,Yes,65.0,Too High,TRUE,Smart and Sad,Unacceptable,No
,Female,34,25-34,Democrat,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,,Strongly Agree,Strongly Agree,10.0,No,15.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Male,61,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,2.0,Strongly Disagree,Somewhat Disagree,3.0,No,40.0,Too High,TRUE,Smart and Sad,Unacceptable,Uncertain
,Male,24,18-24,DK/REF,DK/REF,Graduate degree,Asian,Single,Likely,Real and Caused by People,4.0,Somewhat Agree,Strongly Agree,12.0,No,,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,70,65+,Independent,Somewhat disapprove,High school,White,Married,Unlikely,Real and Caused by People,3.0,Somewhat Agree,Strongly Agree,2.0,Yes,,DK/REF,TRUE,Dumb and happy,Unacceptable,No
,Female,21,18-24,Democrat,Strongly disapprove,Some college,Asian,Single,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,25.0,No,4.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,67,65+,DK/REF,Strongly disapprove,Some college,White,Married,Likely,Real and Caused by People,5.0,Strongly Agree,Somewhat Agree,0.0,No,,About Right,FALSE,Dumb and happy,Acceptable,No
,Female,70,65+,Independent,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,2.0,Somewhat Disagree,Strongly Agree,5.0,No,,About Right,TRUE,Smart and Sad,Unacceptable,Uncertain
,Male,80,65+,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,30.0,No,,Too Low,FALSE,Smart and Sad,Acceptable,Uncertain
,Male,41,35-44,Independent,Strongly disapprove,High school,White,Divorced,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Disagree,5.0,No,20.0,Too Low,FALSE,Smart and Sad,Unacceptable,Yes
,Male,45,45-54,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,10.0,Yes,5.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,54,45-54,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,No,15.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Male,36,35-44,Independent,Strongly disapprove,Some college,White,Married,DK/REF,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,10.0,No,1.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Female,38,35-44,Independent,Strongly disapprove,Some college,Black,Single,Likely,Not Real At All,1.0,Somewhat Disagree,Somewhat Disagree,5.0,Yes,60.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,42,35-44,Independent,Somewhat Approve,College degree,DK/REF,DK/REF,DK/REF,DK/REF,,DK/REF,DK/REF,0.0,No,1.0,DK/REF,DK/REF,Smart and Sad,DK/REF,Uncertain
,Male,23,18-24,Democrat,Neither approve nor disapprove,Some college,DK/REF,Single,Unlikely,Real and Caused by People,4.0,Somewhat Agree,Strongly Agree,0.0,Yes,,Too Low,FALSE,Smart and Sad,Acceptable,Uncertain
,Male,63,55-64,Republican,DK/REF,College degree,White,Married,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,0.0,Yes,,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,32,25-34,Independent,DK/REF,College degree,White,Single,Likely,Real and Caused by People,3.0,Somewhat Agree,Strongly Agree,10.0,No,2.0,Too High,FALSE,Smart and Sad,Unacceptable,No
,Female,62,55-64,Independent,Somewhat Approve,College degree,White,Married,Unlikely,Real but not Caused by People,3.0,Somewhat Agree,Strongly Agree,10.0,No,1.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Female,47,45-54,Independent,DK/REF,Some college,Latino,Divorced,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Somewhat Agree,200.0,Yes,,Too Low,FALSE,Smart and Sad,Unacceptable,Uncertain
,Female,34,25-34,Independent,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,18.0,No,,Too Low,TRUE,Smart and Sad,Acceptable,Uncertain
,Female,23,18-24,Independent,Somewhat Approve,Some college,Latino,Single,Unlikely,Real and Caused by People,1.0,Strongly Disagree,Somewhat Disagree,2.0,Yes,5.0,About Right,FALSE,Smart and Sad,Acceptable,No
,Male,27,25-34,Independent,DK/REF,Some college,Black,In a relationship,Unlikely,Real but not Caused by People,4.0,DK/REF,DK/REF,20.0,Yes,25.0,About Right,TRUE,Dumb and happy,Unacceptable,No
,Female,48,45-54,Democrat,Strongly disapprove,Some college,Latino,Divorced,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Agree,1.0,Yes,60.0,About Right,TRUE,Dumb and happy,Acceptable,No
,Female,36,35-44,Democrat,Somewhat Approve,Some college,White,Married,Unlikely,Not Real At All,3.0,Strongly Agree,Strongly Agree,2.0,No,30.0,About Right,FALSE,Smart and Sad,Unacceptable,No
,Male,47,45-54,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,0.0,Neither Agree nor Disagree,Somewhat Agree,20.0,Yes,10.0,About Right,DK/REF,Dumb and happy,Acceptable,No
,Male,48,45-54,Republican,Strongly Approve,Graduate degree,White,Married,Unlikely,Real but not Caused by People,1.0,Strongly Agree,Strongly Agree,4.0,No,2.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Male,54,45-54,Independent,Strongly disapprove,Graduate degree,Black,In a relationship,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,4.0,No,2.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Female,45,45-54,Democrat,Strongly disapprove,Some college,Black,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,60.0,Yes,15.0,About Right,FALSE,Dumb and happy,Unacceptable,No
,Female,50,45-54,Democrat,Strongly disapprove,College degree,Latino,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,20.0,No,1.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,35,35-44,DK/REF,Neither approve nor disapprove,College degree,White,Single,Unlikely,DK/REF,2.0,Somewhat Agree,Strongly Agree,3.0,Yes,10.0,About Right,FALSE,Smart and Sad,Unacceptable,No
,Male,48,45-54,Independent,Somewhat disapprove,High school,White,Separated,Likely,Real and Caused by People,2.0,Somewhat Disagree,Somewhat Agree,1.0,No,30.0,Too High,FALSE,Dumb and happy,Unacceptable,Uncertain
,Male,50,45-54,Independent,DK/REF,High school,White,Single,Unlikely,Real and Caused by People,,Strongly Disagree,DK/REF,,Yes,90.0,Too High,DK/REF,DK/REF,Acceptable,No
,Male,38,35-44,Independent,DK/REF,Some college,Asian,Single,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Disagree,10.0,No,,Too Low,FALSE,Dumb and happy,Unacceptable,Yes
,Male,36,35-44,Independent,Strongly disapprove,Graduate degree,Latino,Single,Likely,Real and Caused by People,2.0,Somewhat Agree,Somewhat Agree,7.0,No,30.0,About Right,FALSE,Dumb and happy,Acceptable,Uncertain
,Female,67,65+,Democrat,Strongly disapprove,Graduate degree,White,Widowed,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,70.0,Yes,5.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
176000.0,Male,38,35-44,DK/REF,Neither approve nor disapprove,Graduate degree,White,Single,Unlikely,DK/REF,3.0,Strongly Agree,Strongly Agree,3.0,No,3.0,Too Low,FALSE,Smart and Sad,Acceptable,No
92000.0,Male,58,55-64,DK/REF,Somewhat disapprove,Graduate degree,White,Married,Unlikely,Not Real At All,0.0,DK/REF,Strongly Agree,20.0,No,,Too High,FALSE,Dumb and happy,Acceptable,Uncertain
117000.0,Male,42,35-44,Republican,Strongly Approve,Some college,White,In a relationship,Unlikely,Real but not Caused by People,,Strongly Disagree,Somewhat Agree,4.0,No,5.0,DK/REF,TRUE,Dumb and happy,Acceptable,No
137000.0,Male,51,45-54,Independent,Somewhat Approve,College degree,White,Widowed,Unlikely,Not Real At All,0.0,Somewhat Disagree,Neither Agree nor Disagree,2.0,No,10.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
39000.0,Female,48,45-54,Independent,Neither approve nor disapprove,Some college,White,Married,Unlikely,Not Real At All,4.0,Somewhat Agree,Strongly Agree,40.0,Yes,15.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
80000.0,Female,37,35-44,Independent,Strongly disapprove,High school,White,In a relationship,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,100.0,No,,DK/REF,TRUE,Dumb and happy,Unacceptable,Uncertain
60000.0,Male,50,45-54,Democrat,Strongly disapprove,High school,Black,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,5.0,No,,About Right,TRUE,Smart and Sad,Unacceptable,No
114000.0,Female,45,45-54,Independent,Somewhat Approve,Some college,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,30.0,Yes,10.0,Too Low,FALSE,Dumb and happy,Acceptable,No
89000.0,Male,52,45-54,Republican,DK/REF,Some college,White,Married,Unlikely,Real but not Caused by People,2.0,Somewhat Agree,Strongly Agree,50.0,No,15.0,About Right,FALSE,Dumb and happy,Unacceptable,No
11000.0,Female,41,35-44,DK/REF,DK/REF,Some college,White,Divorced,Unlikely,Real and Caused by People,5.0,Somewhat Agree,Strongly Agree,200.0,No,,DK/REF,TRUE,Dumb and happy,Acceptable,Uncertain
16000.0,Female,65,65+,Democrat,Strongly disapprove,Some college,Latino,Married,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,2.0,No,40.0,About Right,TRUE,Smart and Sad,Unacceptable,Yes
125000.0,Male,53,45-54,Republican,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Strongly Agree,0.0,No,10.0,Too Low,FALSE,Dumb and happy,Acceptable,No
92000.0,Male,43,35-44,Independent,DK/REF,High school,White,Widowed,DK/REF,Real and Caused by People,4.0,Somewhat Disagree,Strongly Disagree,0.0,No,5.0,DK/REF,TRUE,Dumb and happy,Unacceptable,Yes
161000.0,Male,28,25-34,Independent,Somewhat disapprove,College degree,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,1.0,No,5.0,About Right,FALSE,Dumb and happy,Acceptable,No
74000.0,Other,22,18-24,Independent,Strongly disapprove,College degree,Latino,Married,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,6.0,No,2.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
148000.0,Female,58,55-64,Independent,Neither approve nor disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,40.0,No,25.0,Too Low,TRUE,Dumb and happy,Acceptable,No
85000.0,Female,58,55-64,Republican,Somewhat Approve,High school,White,Widowed,Likely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,0.0,Yes,,Too Low,TRUE,Dumb and happy,Unacceptable,Uncertain
44000.0,Male,54,45-54,Democrat,Strongly Approve,Some college,White,Divorced,Unlikely,Real and Caused by People,0.0,Strongly Agree,Somewhat Agree,0.0,No,5.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
165000.0,Male,65,65+,Independent,Somewhat disapprove,Graduate degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,5.0,No,2.0,About Right,FALSE,Dumb and happy,Acceptable,No
175000.0,Other,92,65+,DK/REF,DK/REF,Graduate degree,DK/REF,Married,Unlikely,Real and Caused by People,,Strongly Agree,Strongly Agree,100.0,Yes,1.0,Too Low,TRUE,DK/REF,Acceptable,No
14000.0,Male,65,65+,Independent,Strongly Approve,Graduate degree,White,In a relationship,Unlikely,Not Real At All,0.0,Strongly Disagree,Strongly Agree,6.0,No,0.0,Too High,TRUE,Dumb and happy,Acceptable,No
179000.0,Male,51,45-54,DK/REF,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,1.0,DK/REF,DK/REF,5.0,No,,DK/REF,FALSE,DK/REF,Acceptable,No
62000.0,Other,56,55-64,Democrat,Strongly Approve,High school,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Disagree,Strongly Disagree,16.0,Yes,16.0,Too High,TRUE,Dumb and happy,Acceptable,Yes
179000.0,Female,49,45-54,Independent,Somewhat disapprove,College degree,Latino,Married,Likely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,15.0,Yes,5.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
39000.0,Female,49,45-54,Republican,Somewhat Approve,High school,White,Divorced,Unlikely,Real but not Caused by People,1.0,Somewhat Agree,Strongly Agree,3.0,Yes,10.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
85000.0,Female,63,55-64,Independent,Strongly disapprove,High school,DK/REF,Single,Unlikely,DK/REF,0.0,Strongly Agree,Strongly Agree,0.0,Yes,1.0,DK/REF,DK/REF,Smart and Sad,Acceptable,No
45000.0,Female,58,55-64,Independent,Somewhat Approve,High school,White,Single,Likely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,3.0,No,,About Right,TRUE,Smart and Sad,Unacceptable,No
37000.0,Female,59,55-64,DK/REF,DK/REF,Graduate degree,Black,Divorced,Unlikely,Real and Caused by People,1.0,DK/REF,Somewhat Agree,1.0,Yes,20.0,Too Low,DK/REF,Smart and Sad,Acceptable,No
148000.0,Female,60,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,20.0,No,25.0,About Right,FALSE,Dumb and happy,Unacceptable,No
80000.0,Female,55,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,3.0,Somewhat Agree,Strongly Agree,20.0,Yes,10.0,About Right,TRUE,Dumb and happy,Acceptable,No
40000.0,Female,61,55-64,Democrat,Strongly disapprove,Some college,Black,Single,Likely,Real but not Caused by People,2.0,Somewhat Disagree,Strongly Agree,100.0,No,10.0,About Right,TRUE,Smart and Sad,Unacceptable,No
181000.0,Male,53,45-54,Republican,Somewhat disapprove,High school,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,2.0,Yes,10.0,About Right,FALSE,Dumb and happy,Acceptable,No
65000.0,Female,55,55-64,Independent,Strongly Approve,College degree,White,Married,DK/REF,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,10.0,No,,DK/REF,DK/REF,Dumb and happy,Acceptable,Uncertain
76000.0,Female,57,55-64,Democrat,Somewhat disapprove,Some college,White,Married,Unlikely,Real and Caused by People,1.0,Somewhat Disagree,Somewhat Agree,8.0,Yes,10.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
90000.0,DK/REF,56,55-64,Democrat,Strongly Approve,College degree,White,Married,Unlikely,Real and Caused by People,,Strongly Disagree,Strongly Agree,4.0,No,10.0,About Right,TRUE,Dumb and happy,Unacceptable,No
74000.0,Male,49,45-54,Republican,Strongly Approve,Some college,White,Married,Unlikely,Not Real At All,2.0,Somewhat Disagree,Strongly Agree,12.0,No,3.0,About Right,TRUE,Smart and Sad,Unacceptable,No
162000.0,Male,50,45-54,Republican,Strongly Approve,College degree,White,Married,Likely,Real but not Caused by People,1.0,Somewhat Agree,Strongly Disagree,20.0,No,30.0,Too High,FALSE,Dumb and happy,Unacceptable,No
45000.0,Male,83,65+,DK/REF,DK/REF,High school,White,Widowed,Unlikely,Not Real At All,0.0,DK/REF,Somewhat Agree,12.0,Yes,,Too High,DK/REF,DK/REF,Acceptable,Uncertain
,Male,45,45-54,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,25.0,No,6.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Female,57,55-64,Democrat,Strongly disapprove,Some college,White,Single,Likely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,20.0,Yes,,Too Low,FALSE,Smart and Sad,Acceptable,Uncertain
,Male,80,65+,Republican,Strongly Approve,Some college,White,Married,Unlikely,Not Real At All,0.0,Somewhat Disagree,Strongly Agree,0.0,No,,DK/REF,DK/REF,Dumb and happy,Unacceptable,Uncertain
,Male,70,65+,Independent,Strongly Approve,Graduate degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Agree,30.0,Yes,,DK/REF,DK/REF,DK/REF,DK/REF,No
,Female,50,45-54,DK/REF,DK/REF,High school,Latino,Married,Unlikely,Real and Caused by People,4.0,Somewhat Agree,Strongly Agree,1.0,No,,DK/REF,FALSE,Dumb and happy,Acceptable,Uncertain
,Male,42,35-44,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,12.0,No,1.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Male,54,45-54,Independent,Strongly disapprove,Some college,White,Divorced,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Disagree,12.0,Yes,1.0,DK/REF,TRUE,Dumb and happy,Unacceptable,No
,Male,72,65+,DK/REF,Strongly Approve,Graduate degree,White,Married,Unlikely,Not Real At All,,Somewhat Agree,Strongly Agree,5.0,No,,DK/REF,TRUE,Dumb and happy,DK/REF,Uncertain
,Female,49,45-54,Republican,Strongly Approve,Graduate degree,White,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,12.0,No,20.0,About Right,FALSE,Dumb and happy,Unacceptable,No
,Male,60,55-64,DK/REF,Strongly disapprove,Some college,White,Single,DK/REF,Real and Caused by People,3.0,Strongly Agree,Somewhat Agree,6.0,No,1.0,Too Low,DK/REF,Dumb and happy,Unacceptable,No
,Male,54,45-54,Democrat,Somewhat disapprove,High school,White,Single,Unlikely,DK/REF,,Somewhat Agree,DK/REF,2.0,DK/REF,,DK/REF,FALSE,Dumb and happy,Unacceptable,No
,Male,54,45-54,Republican,Strongly Approve,Some college,White,Divorced,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Strongly Agree,1.0,No,5.0,Too High,FALSE,DK/REF,Acceptable,No
,Female,49,45-54,DK/REF,Somewhat Approve,High school,White,Separated,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,0.0,Yes,,DK/REF,FALSE,Smart and Sad,Acceptable,Uncertain
,Male,27,25-34,Independent,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,,Strongly Agree,Somewhat Agree,2.0,No,,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,30,25-34,DK/REF,Strongly Approve,High school,White,Married,Likely,Real but not Caused by People,2.0,DK/REF,Strongly Agree,20.0,No,,DK/REF,FALSE,Smart and Sad,Unacceptable,Uncertain
,Male,25,25-34,Independent,DK/REF,Other,White,In a relationship,Unlikely,Real but not Caused by People,2.0,DK/REF,Strongly Agree,3.0,No,,Too High,DK/REF,Smart and Sad,Acceptable,No
,Male,60,55-64,DK/REF,Strongly Approve,Some college,DK/REF,Married,Likely,Real but not Caused by People,3.0,Somewhat Agree,Somewhat Disagree,4.0,Yes,,About Right,FALSE,Dumb and happy,Unacceptable,No
157000.0,Female,46,45-54,Republican,Strongly disapprove,College degree,Asian,Married,Unlikely,Real and Caused by People,3.0,Somewhat Disagree,Somewhat Disagree,6.0,Yes,30.0,About Right,TRUE,Smart and Sad,Acceptable,No
161000.0,Male,35,35-44,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real but not Caused by People,4.0,Somewhat Agree,Strongly Agree,30.0,Yes,25.0,Too High,TRUE,Smart and Sad,Acceptable,No
41000.0,Female,62,55-64,Republican,Strongly Approve,Graduate degree,White,Widowed,Likely,Not Real At All,0.0,Strongly Disagree,Somewhat Disagree,20.0,DK/REF,17.0,About Right,FALSE,Dumb and happy,Acceptable,No
103000.0,Male,60,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,0.0,Somewhat Agree,Somewhat Agree,4.0,No,5.0,DK/REF,TRUE,DK/REF,DK/REF,No
91000.0,Male,65,65+,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,0.0,No,5.0,About Right,FALSE,Smart and Sad,Acceptable,No
188000.0,Male,47,45-54,DK/REF,DK/REF,College degree,White,Married,Unlikely,DK/REF,1.0,Somewhat Agree,Strongly Agree,8.0,No,,Too Low,FALSE,Dumb and happy,DK/REF,No
21000.0,Female,43,35-44,Independent,Strongly disapprove,High school,White,In a relationship,Likely,Not Real At All,4.0,Somewhat Agree,Strongly Agree,4.0,No,15.0,About Right,TRUE,Dumb and happy,Unacceptable,No
103000.0,Male,58,55-64,Independent,Somewhat Approve,Some college,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,5.0,No,100.0,Too High,FALSE,Dumb and happy,Unacceptable,No
27000.0,Male,59,55-64,Independent,Neither approve nor disapprove,Graduate degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,16.0,No,5.0,DK/REF,TRUE,Smart and Sad,DK/REF,No
326000.0,Female,58,55-64,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,40.0,Yes,0.5,Too Low,FALSE,Smart and Sad,Unacceptable,No
74000.0,Female,66,65+,Democrat,Strongly disapprove,Some college,White,Married,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,12.0,Yes,45.0,Too Low,FALSE,Dumb and happy,Acceptable,Uncertain
500000.0,Male,42,35-44,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,15.0,No,2.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
86000.0,Male,60,55-64,Democrat,Strongly disapprove,DK/REF,DK/REF,Married,DK/REF,Real and Caused by People,0.0,DK/REF,DK/REF,10.0,No,,Too High,DK/REF,Dumb and happy,Unacceptable,No
77000.0,Other,55,55-64,Independent,Strongly Approve,Graduate degree,Black,Married,Unlikely,Real but not Caused by People,5.0,Strongly Agree,Strongly Agree,25.0,Yes,,DK/REF,TRUE,Dumb and happy,Unacceptable,No
500000.0,Female,70,65+,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,10.0,No,12.0,About Right,FALSE,Smart and Sad,DK/REF,No
47000.0,Male,47,45-54,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,5.0,Strongly Agree,Strongly Agree,2.0,No,30.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
88000.0,Female,62,55-64,DK/REF,Neither approve nor disapprove,High school,Black,Separated,Unlikely,Real and Caused by People,3.0,DK/REF,Somewhat Agree,,No,,About Right,FALSE,DK/REF,DK/REF,Yes
56000.0,Female,53,45-54,Independent,Somewhat disapprove,Other,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,30.0,Yes,20.0,About Right,TRUE,Dumb and happy,DK/REF,No
68000.0,Male,72,65+,Republican,Strongly disapprove,Graduate degree,White,Single,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,10.0,No,1.0,Too Low,TRUE,Dumb and happy,DK/REF,No
153000.0,Female,60,55-64,Republican,Neither approve nor disapprove,Some college,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Somewhat Disagree,5.0,Yes,20.0,DK/REF,FALSE,DK/REF,DK/REF,No
64000.0,Female,51,45-54,Republican,Strongly Approve,Some college,Other,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,100.0,No,60.0,About Right,TRUE,Smart and Sad,Unacceptable,Uncertain
138000.0,Male,51,45-54,Republican,Strongly Approve,High school,White,Married,Unlikely,Real but not Caused by People,1.0,Somewhat Disagree,Strongly Agree,6.0,No,,About Right,TRUE,Smart and Sad,Unacceptable,No
79000.0,Female,50,45-54,DK/REF,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Agree,Strongly Agree,20.0,Yes,5.0,Too Low,FALSE,Smart and Sad,Acceptable,No
64000.0,Male,60,55-64,Republican,Somewhat Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,3.0,No,2.0,About Right,FALSE,Smart and Sad,Acceptable,No
124000.0,Female,50,45-54,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,50.0,No,15.0,Too Low,FALSE,Smart and Sad,Acceptable,No
113000.0,Female,58,55-64,DK/REF,Strongly disapprove,Some college,Other,In a relationship,Likely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,2.0,No,,DK/REF,TRUE,Smart and Sad,Unacceptable,No
155000.0,Male,55,55-64,Independent,Somewhat Approve,College degree,White,In a relationship,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,6.0,No,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,47,45-54,Independent,Somewhat disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,22.0,No,,Too Low,FALSE,Smart and Sad,Unacceptable,Uncertain
,Male,61,55-64,Independent,Strongly Approve,Some college,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,0.0,No,,Too High,FALSE,Dumb and happy,Acceptable,Uncertain
